11,Quincy/Wells (Brown& Orange& Purple & Pink Lines),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,41.878723,-87.63374,3,
12,Washington/Wells (Brown& Orange& Purple & Pink Lines),TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,41.882695,-87.63378,1,
9,Harold Washington Library-State/Van Buren (Brown& Orange& Purple & Pink Lines),TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,41.876862,-87.628196,2,
5,35th/Archer (Orange Line),TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,41.829353,-87.680622,1,
6,Ashland (Orange Line),TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,41.839234,-87.665317,2,
7,Halsted (Orange Line),TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,41.84678,-87.648088,7,
3,Kedzie (Orange Line),TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,41.804236,-87.704406,1,
1,Midway (Orange Line),TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,41.78661,-87.737875,3,
2,Pulaski (Orange Line),TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,41.799756,-87.724493,3,
4,Western (Orange Line),TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,41.804546,-87.684019,2,
14,State/Lake (Brown& Green& Orange& Pink & Purple Lines),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,41.88574,-87.627835,2,
16,State/Lake (Brown& Green& Orange& Pink & Purple Lines),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,41.88574,-87.627835,2,
12,Ashland (Green & Pink Lines),TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,41.885269,-87.666969,1,1
13,Morgan (Green & Pink Lines),TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,41.885586,-87.652193,2,
14,Clinton (Green & Pink Lines),TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,41.885678,-87.641782,2,
15,Clark/Lake (Blue& Brown& Green& Orange& Purple & Pink Lines),TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,41.885737,-87.630886,2,
17,Randolph/Wabash (Brown& Green& Orange& Pink & Purple Lines),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,41.884431,-87.626149,3,
18,Adams/Wabash (Brown&Green& Orange&Pink & Purple Lines),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,41.879507,-87.626037,2,1
20,LaSalle/Van Buren (Brown& Orange& Purple & Pink Lines),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,41.8768,-87.631739,7,
21,Quincy/Wells (Brown& Orange& Purple & Pink Lines),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,41.878723,-87.63374,3,
22,Washington/Wells (Brown& Orange& Purple & Pink Lines),TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,41.882695,-87.63378,1,
19,Harold Washington Library-State/Van Buren (Brown& Orange& Purple & Pink Lines),TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,41.876862,-87.628196,2,
10,18th (Pink Line),TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,41.857908,-87.669147,2,1
1,54th/Cermak (Pink Line),TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,41.85177331,-87.75669201,1,1
7,California (Pink Line),TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,41.854109,-87.694774,2,
5,Central Park (Pink Line),TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,41.853839,-87.714842,6,
2,Cicero (Pink Line),TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,41.85182,-87.745336,1,
9,Damen (Pink Line),TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,41.854517,-87.675975,2,
6,Kedzie (Pink Line),TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,41.853964,-87.705408,1,
3,Kostner (Pink Line),TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,41.853751,-87.733258,2,
11,Polk (Pink Line),TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,41.871551,-87.66953,9,
4,Pulaski (Pink Line),TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,41.853732,-87.724311,3,
8,Western (Pink Line),TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,41.854225,-87.685129,6,
19,State/Lake (Brown& Green& Orange& Pink & Purple Lines),FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,41.88574,-87.627835,2,
